date,piscine chauffée
2018-01-07,0.3137254901960784
2018-01-14,0.3137254901960784
2018-01-21,0.0
2018-01-28,0.32679738562091504
2018-02-04,0.3202614379084967
2018-02-11,0.5882352941176471
2018-02-18,0.0
2018-02-25,0.5620915032679739
2018-03-04,0.32679738562091504
2018-03-11,0.6405228758169934
2018-03-18,0.5947712418300654
2018-03-25,0.3333333333333333
2018-04-01,0.0
2018-04-08,0.0
2018-04-15,0.35947712418300654
2018-04-22,0.0
2018-04-29,0.6535947712418301
2018-05-06,0.0
2018-05-13,0.0
2018-05-20,0.0
2018-05-27,0.32679738562091504
2018-06-03,0.0
2018-06-10,0.3202614379084967
2018-06-17,0.0
2018-06-24,0.6274509803921569
2018-07-01,0.0
2018-07-08,0.0
2018-07-15,0.3464052287581699
2018-07-22,0.0
2018-07-29,0.0
2018-08-05,0.0
2018-08-12,0.0
2018-08-19,0.35947712418300654
2018-08-26,0.0
2018-09-02,0.9869281045751634
2018-09-09,0.33986928104575165
2018-09-16,0.0
2018-09-23,0.0
2018-09-30,0.0
2018-10-07,0.6339869281045751
2018-10-14,0.6535947712418301
2018-10-21,0.3464052287581699
2018-10-28,0.0
2018-11-04,0.0
2018-11-11,0.3333333333333333
2018-11-18,0.0
2018-11-25,0.0
2018-12-02,0.0
2018-12-09,0.0
2018-12-16,0.6209150326797386
2018-12-23,1.0
2018-12-30,0.6209150326797386
2019-01-06,0.3202614379084967
2019-01-13,0.0
2019-01-20,0.8888888888888888
2019-01-27,0.0
2019-02-03,0.3202614379084967
2019-02-10,0.5947712418300654
2019-02-17,0.6339869281045751
2019-02-24,0.0
2019-03-03,0.0
2019-03-10,0.3202614379084967
2019-03-17,0.0
2019-03-24,0.0
2019-03-31,0.6013071895424836
2019-04-07,0.6013071895424836
2019-04-14,0.0
2019-04-21,0.32679738562091504
2019-04-28,0.8954248366013072
2019-05-05,0.8954248366013072
2019-05-12,0.32679738562091504
2019-05-19,0.0
2019-05-26,0.6143790849673203
2019-06-02,0.0
2019-06-09,0.0
2019-06-16,0.0
2019-06-23,0.3202614379084967
2019-06-30,0.0
2019-07-07,0.0
2019-07-14,0.3333333333333333
2019-07-21,0.32679738562091504
2019-07-28,0.0
2019-08-04,0.0
2019-08-11,0.0
2019-08-18,0.0
2019-08-25,0.9281045751633987
2019-09-01,0.3137254901960784
2019-09-08,0.3202614379084967
2019-09-15,0.5947712418300654
2019-09-22,0.0
2019-09-29,0.0
2019-10-06,0.0
2019-10-13,0.5620915032679739
2019-10-20,0.5686274509803921
2019-10-27,0.0
2019-11-03,0.0
2019-11-10,0.0
2019-11-17,0.0
2019-11-24,0.0
2019-12-01,0.29411764705882354
2019-12-08,0.0
2019-12-15,0.8300653594771242
2019-12-22,0.8496732026143791
2019-12-29,0.0
2020-01-05,0.2875816993464052
2020-01-12,0.7908496732026143
2020-01-19,0.5228758169934641
2020-01-26,0.5032679738562091
2020-02-02,0.0
2020-02-09,0.5032679738562091
2020-02-16,0.7843137254901961
2020-02-23,0.27450980392156865
2020-03-01,0.41830065359477125
2020-03-08,0.0
2020-03-15,0.0
2020-03-22,0.23529411764705882
2020-03-29,0.0
2020-04-05,0.0
2020-04-12,0.0
2020-04-19,0.0
2020-04-26,0.0
2020-05-03,0.22875816993464052
2020-05-10,0.0
2020-05-17,0.26143790849673204
2020-05-24,0.7254901960784313
2020-05-31,0.24183006535947713
2020-06-07,0.6928104575163399
2020-06-14,0.46405228758169936
2020-06-21,0.0
